,1.0,1.264855216855296,1.599858719606058,2.023589647725157,2.5595479226995357,3.237457542817644,4.094915062380426,5.179474679231212,6.551285568595509,8.286427728546844,10.481131341546858,13.257113655901096,16.768329368110084,21.209508879201906,26.826957952797258,33.9322177189533,42.91934260128778,54.286754393238596,68.66488450043002,86.8511373751353,109.85411419875584,138.94954943731375,175.7510624854793,222.29964825261956,281.1768697974231,355.64803062231283,449.8432668969444,568.9866029018299,719.6856730011522,910.2981779915218,1151.3953993264481,1456.3484775012444,1842.0699693267163,2329.951810515372,2947.0517025518097,3727.593720314942,4714.866363457394,5963.623316594642,7543.120063354622,9540.954763499944,12067.92640639329,15264.179671752334,19306.977288832495,24420.5309454865,30888.43596477485,39069.39937054621,49417.13361323838,62505.51925273976,79060.43210907701,100000.0
0.0,0.0,1.4675335216258272e-19,1.4675335216258272e-19,0.0,0.0,8.805201129754963e-19,0.0,1.1740268173006617e-18,0.0,1.1740268173006617e-18,0.0,0.0,4.696107269202647e-18,0.0,0.0,4.696107269202647e-18,9.392214538405294e-18,0.0,0.0,9.392214538405294e-18,0.0,0.0,0.0,0.0,0.0,3.7568858153621176e-17,3.7568858153621176e-17,0.0,0.0,0.0,0.0,0.0,3.005508652289694e-16,3.005508652289694e-16,0.0,6.011017304579388e-16,0.0,0.0,0.0,0.0,1.2022034609158776e-15,1.2022034609158776e-15,0.0,2.4044069218317553e-15,0.0,0.0,0.0,4.8088138436635105e-15,0.0,0.0
1.0,1.0431132333077209e-07,1.319386190623646e-07,1.668830867537855e-07,2.1108268071829e-07,2.6698861046808155e-07,3.377012657499006e-07,4.271421341789154e-07,5.402712392306645e-07,6.833621476880062e-07,8.643497814927019e-07,1.0932702973787653e-06,1.3828173875347044e-06,1.749045785994527e-06,2.21226088913506e-06,2.7981436554620057e-06,3.5391728951646683e-06,4.476423387219426e-06,5.661838840672422e-06,7.161104627964025e-06,9.057277804032706e-06,1.1455372843074251e-05,1.4488152797722704e-05,1.8323439676386354e-05,2.317333767484667e-05,2.9305861939722204e-05,3.705958770421509e-05,4.686208421563292e-05,5.92530791993709e-05,7.49135164870475e-05,9.470192397205645e-05,0.00011969979979997018,0.00015126804325094084,0.00019111678265708228,0.00024139124474545985,0.00030477649342420025,0.0003846238135792752,0.0004851010184247166,0.0006113676898614936,0.0007697738253529188,0.0009680758485892083,0.0012156564747760974,0.0015237232992060834,0.0019054439217157462,0.0023759520349794895,0.002952129651819247,0.0036520390851438275,0.004493853709004669,0.005494136970634154,0.00666537301071905,0.008012794465362462
2.0,4.172134538434786e-07,5.277142039490395e-07,6.674814084346891e-07,8.442662930239985e-07,1.0678729475697908e-06,1.3507019847097639e-06,1.7084381579352345e-06,2.160920047160649e-06,2.7332400046248158e-06,3.4571352960557365e-06,4.372747485020075e-06,5.530847465698668e-06,6.995649273759775e-06,8.848368296807115e-06,1.11917205301095e-05,1.4155611300765601e-05,1.790432718720159e-05,2.264562717061641e-05,2.8642232691154818e-05,3.622634661678587e-05,4.58179947901015e-05,5.794818889774485e-05,7.32881657480513e-05,9.268627738270089e-05,0.00011721450258036373,0.00014822703892924548,0.00018743403290821413,0.00023699423067655222,0.0002996311997112889,0.0003787787895348356,0.0004787626626156824,0.0006050260006832373,0.0007644087950728946,0.000965491297893716,0.0012190129452066545,0.0015383778536199081,0.0019402560038299236,0.002445284148554645,0.0030788603394029074,0.003872007903602037,0.004862254838043213,0.006094428102954944,0.007621194078450492,0.009503082915888104,0.011807617513612138,0.014607041609971989,0.017974043154035925,0.02197487087891251,0.02665945753695533,0.03204873207516577
3.0,9.386108828767322e-07,1.187205950124793e-06,1.501642164947314e-06,1.8993575671596239e-06,2.4024085534286542e-06,3.0386929536726966e-06,3.8434969749596425e-06,4.861451745159661e-06,6.149007876477246e-06,7.77756513496935e-06,9.837430551917428e-06,1.2442824110808658e-05,1.5738209016628808e-05,1.9906296651206274e-05,2.5178168611070254e-05,3.184607470893644e-05,4.027961273462334e-05,5.094618094432391e-05,6.443682739887098e-05,8.149891348933718e-05,0.00010307737716843864,0.00013036684277883671,0.00016487740106051766,0.0002085176013460936,0.0002636990891337599,0.00033346842148526207,0.00042167293860843126,0.0005331692016227043,0.0006740844579858195,0.0008521438865050118,0.0010770789899187641,0.001361135369517104,0.001719701048497872,0.0021720791388136814,0.002742430298444885,0.0034609099540822987,0.004365020792079133,0.005501189600709696,0.006926554728279914,0.008710909783529642,0.010938682020597524,0.013710719272461388,0.017145505823582936,0.021379217193416615,0.026563760581128956,0.03286166372500436,0.04043645371034472,0.049437171229135796,0.05997615068558228,0.07210047622155978
4.0,1.6683444619192544e-06,2.110212557921762e-06,2.6691107416055573e-06,3.3760344528107833e-06,4.270188081663588e-06,5.401158939468867e-06,6.83166689152862e-06,8.641042037641152e-06,1.0929623152862636e-05,1.3824320553765532e-05,1.7485651487978768e-05,2.2116637548758425e-05,2.7974056483285927e-05,3.538267069052043e-05,4.4753218751103e-05,5.660516337897083e-05,7.159545031919804e-05,9.055486185489823e-05,0.0001145339630039985,0.00014486115966997045,0.00018321604243611125,0.00023172200976552022,0.00029306318941442434,0.00037063195384243343,0.0004687149094426852,0.0005927271933016724,0.0007495073035083527,0.0009476875892030184,0.001198158995237087,0.0015146527274983563,0.001914466154891753,0.0024193653590471546,0.003056701954727566,0.0038607864752041063,0.004874563553521952,0.006151633291740673,0.007758655261175725,0.009778151278389345,0.01231168254270633,0.015483304488320445,0.019443083286894636,0.024370272052499347,0.030475472008066582,0.0380007298610048,0.04721605476962295,0.05841033348882545,0.07187422907408542,0.08787265557829367,0.10660528305067597,0.128155801728298
5.0,2.606191451484024e-06,3.296452294356368e-06,4.169530787325878e-06,5.273846218010046e-06,6.670641422490557e-06,8.437378837194966e-06,1.06720358166361e-05,1.3498537265203042e-05,1.7073626627541757e-05,2.159555587720269e-05,2.731507579626261e-05,3.454933500293712e-05,4.36994568772726e-05,5.5272766499448306e-05,6.991089597969191e-05,8.842531999561655e-05,0.00011184228128308854,0.00014145957998690372,0.00017891834815828543,0.00022629374484789752,0.00028620952954910736,0.0003619827528164612,0.0004578064041510437,0.0005789798520623459,0.0007321993857116322,0.0009259242197909213,0.0011708370614190724,0.0014804228683189,0.001871694846107354,0.002366103092302766,0.002990668558515247,0.003779392961518006,0.00477500341565027,0.006031097856198983,0.007614761910912902,0.009609726566392182,0.01212012355855334,0.015274863707547987,0.019232600058668853,0.024187124852959496,0.0303728628046644,0.03806983278531237,0.047607023873236516,0.059362547468154,0.0737581962970888,0.09124525257918538,0.11227777336786456,0.13726959211044404,0.166532621836455,0.20019759860513242
6.0,3.7518655895135383e-06,4.745563079652305e-06,6.002444324064206e-06,7.5922135875593934e-06,9.603035877802842e-06,1.2146425891673236e-05,1.5363431542105112e-05,1.9432454758933167e-05,2.457914294654076e-05,3.108889906609168e-05,3.932270320992686e-05,4.973712160105813e-05,6.290961028396471e-05,7.957051295998198e-05,0.00010064352133797063,0.0001272968319899762,0.0001610078209564204,0.00020364479752923986,0.000257570330608468,0.0003257718130928384,0.00041202640147355233,0.0005211093120254645,0.00065905676016823,0.000833497701305638,0.0010540720937251614,0.001332957798151221,0.0016855336085015477,0.0021312124304652892,0.002694486425078685,0.0034062350899804875,0.0043053577080621715,0.005440803051324398,0.006874080948575832,0.008682350830664083,0.010962188971046276,0.013834134253088503,0.01744809441919454,0.02198964910894072,0.0276871947822195,0.03481971418232444,0.043724684442098045,0.05480521990984907,0.06853493230032198,0.08545814967845634,0.10618208362016121,0.1313563986879671,0.1616347540877022,0.19761290323950514,0.23973987522824222,0.2882038773023179
7.0,5.105017179288444e-06,6.4571025984339365e-06,8.167291887459217e-06,1.03304289209214e-05,1.306647638618297e-05,1.6527167982045557e-05,2.0904422102563187e-05,2.6440983295717423e-05,3.3443881184067654e-05,4.23014524457266e-05,5.3504868613582755e-05,6.767536154052399e-05,8.559865314461722e-05,0.00010826849361578026,0.00013694171423691252,0.00017320783452216,0.0002190770624298761,0.0002770915335467288,0.0003504659032313037,0.00044326500048807375,0.0005606282548399381,0.000709053116831484,0.0008967528293627603,0.0011341078145112248,0.001434234787545705,0.001813703688599084,0.002293439842759471,0.002899857633665684,0.0036662825896089917,0.004634731238679777,0.005858132317978431,0.007403088512490743,0.009353293847302062,0.01181373615063232,0.014915822991157594,0.01882356692627634,0.023740941574452123,0.029920457913373926,0.03767288609821286,0.047377827067021275,0.05949447279235513,0.07457132524588836,0.09325280941631851,0.1162795712719776,0.14447781992208708,0.1787315285989476,0.2199301058902854,0.2688841702395808,0.3262046980098132,0.3921477754635428
8.0,6.665233196819295e-06,8.430548435558712e-06,1.0663412698641479e-05,1.3487656429533366e-05,1.7059905797767335e-05,2.157826796945149e-05,2.729331621519641e-05,3.4521983654464316e-05,4.366513554604673e-05,5.5229793595764254e-05,6.985724316884847e-05,8.835857951207354e-05,0.00011175966005702078,0.00014135794894976658,0.00017879439533804488,0.00022614431412495297,0.00028603228116321064,0.0003617773698091025,0.00045757671140611247,0.0005787374444551864,0.0007319697317365229,0.0009257568009344371,0.0011708220594947103,0.0014807184361142374,0.0018725714296841793,0.0023680151525228275,0.002994370212285762,0.0037861238634760014,0.004786786717256162,0.006051216563132094,0.00764851843311372,0.00966565039440712,0.01221188537887216,0.015424298019822646,0.019474457199064748,0.024576501655779803,0.030996744251473283,0.039064869391106254,0.0491866260627938,0.06185763038006144,0.07767741442510667,0.09736211556275262,0.12175311055562812,0.1518174045913638,0.18863371615195823,0.23335618194766003,0.28714603521945586,0.35106163890126013,0.42590069842557393,0.5119975661752472
